db6622,2024-12-05 22:27:31,OPEN,,
fa5fff,2024-12-05 22:27:45,TEST,motouber,0
e5c5a6,2024-12-05 22:28:04,TEST,motouber,0
511846,2024-12-05 22:43:33,TEST,motouber,0
648ea3,2024-12-05 22:44:55,TEST,motouber,0
0e30f5,2024-12-05 22:57:36,TEST,motouber,0
9a6bd4,2024-12-05 22:57:39,TEST,motouber,0
181caf,2024-12-05 22:58:10,TEST,motouber,0
bf2b77,2024-12-05 22:58:12,TEST,motouber,0
41f527,2024-12-05 22:59:05,TEST,motouber,0
12d4dc,2024-12-05 22:59:13,TEST,motouber,0
43d955,2024-12-05 23:00:25,TEST,motouber,12
77e313,2024-12-05 23:00:27,TEST,motouber,12
ef529f,2024-12-05 23:07:04,TEST,motouber,12
1b9bb0,2024-12-05 23:21:12,TEST,motouber,12
c894f0,2024-12-05 23:26:14,TEST,motouber,12
2ccdd8,2024-12-05 23:27:49,TEST,motouber,12
dc9fe7,2024-12-05 23:27:53,TEST,motouber,12
28a8b4,2024-12-05 23:30:14,TEST,motouber,12
bc868f,2024-12-05 23:30:17,TEST,motouber,12
cd3525,2024-12-06 11:31:09,OPEN,,
77ca29,2024-12-06 11:31:13,TEST,motouber,12
6c2d4a,2024-12-06 11:31:19,TEST,motouber,12
089e41,2024-12-06 11:33:35,TEST,motouber,12
f0194b,2024-12-06 11:45:54,TEST,motouber,12
877722,2024-12-06 11:45:56,TEST,motouber,12
16d4ee,2024-12-06 11:48:32,TEST,motouber,12
6934ab,2024-12-06 11:48:35,TEST,motouber,12
73c12b,2024-12-06 11:56:21,TEST,motouber,12
fa7b57,2024-12-06 11:56:25,TEST,motouber,12
e898a0,2024-12-06 11:58:03,TEST,motouber,62
31bc27,2024-12-06 12:02:45,TEST,motouber,75
564c89,2024-12-06 12:08:46,TEST,motouber,75
c369f4,2024-12-06 12:09:35,TEST,motouber,75
c17b5c,2024-12-06 12:10:17,TEST,motouber,75
597348,2024-12-06 12:11:46,TEST,motouber,75
0a0765,2024-12-06 12:12:20,TEST,motouber,87
f3fdd1,2024-12-06 12:16:21,TEST,motouber,75
e1c792,2024-12-06 12:16:35,TEST,motouber,87
59cc80,2024-12-06 12:18:32,TEST,motouber,87
fb2d64,2024-12-06 12:18:53,TEST,motouber,87
8e9fb7,2024-12-06 12:19:23,TEST,motouber,87
408e9c,2024-12-06 12:20:51,TEST,motouber,COMP
91f41c,2024-12-06 12:21:31,TEST,motouber,COMP
c31ace,2024-12-06 12:24:36,TEST,motouber,87
406145,2024-12-06 12:24:42,TEST,motouber,87
7b60b3,2024-12-06 12:25:17,TEST,motouber,87
81e49f,2024-12-06 12:25:28,TEST,motouber,87
6bb22b,2024-12-06 12:28:47,TEST,motouber,75
3c8fe2,2024-12-06 12:29:52,TEST,motouber,75
58dacb,2024-12-06 12:30:21,TEST,motouber,87
14fffc,2024-12-06 12:32:06,TEST,motouber,87
f9741a,2024-12-06 12:32:12,TEST,motouber,87
a28729,2024-12-06 12:32:36,TEST,motouber,100
358c63,2024-12-06 12:36:38,TEST,motouber,100
a927be,2024-12-06 12:37:39,TEST,motouber,100
502f54,2024-12-06 12:37:41,TEST,motouber,100
f58771,2024-12-06 12:37:45,TEST,motouber,100
164e7e,2024-12-06 12:38:19,TEST,motouber,100
fa3f31,2024-12-06 12:38:22,TEST,motouber,100
9edecd,2024-12-06 12:38:26,TEST,motouber,100
b410d4,2024-12-06 12:39:15,TEST,motouber,100
8864d7,2024-12-06 12:43:33,TEST,motouber,100
f04f9b,2024-12-06 12:43:37,TEST,motouber,100
d32700,2024-12-06 12:50:38,TEST,motouber,100
e4980f,2024-12-06 13:01:06,TEST,motouber,100
7bf029,2024-12-06 13:12:43,TEST,motouber,100
933fd5,2024-12-06 13:24:52,QUIT,,
